df_hora,tcle,prof_educao_basica,atuou_meses,dass1,dass2,dass3,dass4,dass5,dass6,dass7,dass8,dass9,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,n_escolas,eactd1,eactd2,eactd3,eactd4,eactd5,eactd6,eactd7,eactd8,eactd9,eactd10,eactd11,eactd12,eactd13,eactd14,eactd15,eactd16,eactd17,eactd18,eactd19,eactd20,eactd21,eactd22,eactd23,eactd24,eactd25,eactd26,eactd27,eactd28,eactd29,eactd30,eactd31,eactd32,eactd33,eactd34,eactd35,eactd36,eactd37,eactd38,eactd39,eactd40,eactd41,eactd42,eactd43,eactd44,eactd45,eactd46,eactd47,eactd48,eactd49,eactd50,eactd51,eactd52,eactd53,eactd54,eactd55,eactd56,eactd57,eactd58,ehelde1,ehelde2,ehelde3,ehelde4,ehelde5,ehelde6,ehelde7,ehelde8,ehelde9,ehelde10,ehelde11,ehelde12,ehelde13,ehelde14,ehelde15,ehelde16,ehelde17,ehelde18,ehelde19,ehelde20,ehelde21,ehelde22,ehelde23,ehelde24,ehelde25,ehelde26,ehelde27,ehelde28,ehelde29,ehelde30,ehelde31,ehelde32,ehelde33,ehelde34,ehelde35,ehelde36,ehelde37,ehelde38,ehelde39,ehelde40,ehelde41,ehelde42,ehelde43,ehelde44,ehelde45,ehelde46,ehelde47,ehelde48,ehelde49,ehelde50,ehelde51,ehelde52,ehelde53,ehelde54,idade,sexo,genero,corraca,estadocivil,escolaridade,rendafamiliar,deprenda,ndeensino,contrato,deficiencia,meioescola,estado,rede,tempoexperiencia
2023-06-27T05:30:28Z,Sim,Sim,Sim,2,2,3,2,2,2,0,1,2,1,1,2,2,1,1,2,3,2,0,1,1,2 Escolas,4,3,5,5,1,3,5,4,5,3,3,3,2,1,3,3,3,4,3,3,4,4,3,2,3,5,1,5,5,5,3,4,4,1,3,2,4,3,3,1,3,4,3,5,3,1,3,3,3,4,4,3,3,4,2,2,1,3,9,9,9,9,5,9,9,9,1,5,9,9,1,9,9,9,5,5,9,9,5,9,5,9,1,9,5,9,9,9,3,3,5,9,5,9,9,1,9,5,9,9,9,1,9,5,5,5,5,5,4,9,9,5,44,Feminino,Mulher cis,Pardo,Solteiro(a),Especialização,10000,4,Educação Infantil;Atendimento Educacional Especializado (AEE),Efetivo/Concursado,Não,Urbano,São Paulo,Municipal (pública),22
2023-06-27T10:50:06Z,Sim,Sim,Sim,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2 Escolas,5,4,3,3,2,2,1,4,5,4,3,3,4,3,3,4,3,2,1,4,4,3,4,1,3,3,2,3,3,3,2,3,4,4,3,2,4,3,5,1,3,3,2,5,3,1,3,4,3,3,3,1,3,3,4,4,3,4,9,8,8,8,8,8,8,8,8,9,8,8,2,8,8,8,7,8,8,8,8,8,8,8,8,9,8,8,8,8,7,7,7,8,7,7,8,2,8,8,7,7,7,8,8,8,7,8,8,7,7,8,9,8,50,Feminino,Mulher cis,Branco,Casado(a),Mestrado,9000,4,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Efetivo/Concursado,Não,Urbano,Bahia,Municipal (pública);Estadual (pública),24
2023-06-27T05:57:42Z,Sim,Sim,Sim,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2 Escolas,5,3,3,5,5,5,3,3,3,5,5,5,5,3,5,5,3,3,1,5,3,3,3,3,3,3,3,3,1,5,1,3,3,3,3,5,5,3,5,3,5,5,5,5,5,3,1,4,2,3,3,3,3,3,5,2,1,3,7,9,9,8,8,8,9,6,5,4,8,7,7,8,8,8,8,8,8,7,7,8,9,9,8,8,7,9,8,9,9,8,8,7,9,9,8,8,8,7,8,9,9,7,8,7,8,8,8,7,8,9,9,9,28,Masculino,Prefiro não responder,Preto,Solteiro(a),Curso superior completo,4000,3,Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Rural,Ceará,Municipal (pública),8
2023-06-27T02:14:15Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-21T07:14:16Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T02:58:18Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 Escola,5,5,5,5,1,1,1,5,5,4,4,5,5,1,5,5,2,4,1,5,3,1,5,1,1,3,1,1,5,5,1,4,1,5,1,1,4,1,3,1,5,2,5,5,5,1,2,1,1,5,5,3,1,1,5,1,1,1,7,9,9,8,1,9,8,8,1,9,9,8,1,9,9,9,1,9,9,9,9,8,9,9,7,9,9,9,9,9,9,9,9,9,7,9,9,9,9,9,9,9,9,1,9,9,4,9,9,9,4,9,9,9,35,Masculino,Homem cis,Preto,Solteiro(a),Especialização,10400,5,Ensino Médio;Educação de Jovens e Adultos (EJA),Temporário/Substituto,Não,Urbano,Bahia,Estadual (pública),14
2023-07-27T08:18:40Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-19T01:44:37Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18T01:27:48Z,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T05:53:42Z,Sim,Sim,Sim,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1 Escola,3,2,4,2,2,3,2,2,2,2,2,2,3,3,3,4,4,4,2,2,2,3,2,3,3,2,2,2,2,2,3,4,2,2,2,4,3,4,3,2,2,2,3,3,3,2,3,1,2,3,3,3,2,3,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,Masculino,Homem cis,Branco,Solteiro(a),Especialização,2000,4,Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Rural,Ceará,Municipal (pública),6
2023-06-27T07:41:29Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1 Escola,2,2,5,2,3,3,4,2,3,4,4,1,1,5,2,1,5,1,5,1,5,3,1,3,5,5,1,5,3,1,5,1,5,1,5,1,2,4,5,5,1,5,1,3,1,3,1,5,5,1,1,5,5,5,1,5,5,5,1,1,1,1,3,3,5,3,3,3,3,3,1,3,3,3,5,3,3,3,3,3,3,5,5,5,5,3,5,5,3,1,3,3,1,3,3,5,5,3,3,3,3,5,3,3,5,4,3,3,5,4,4,5,46,Masculino,Homem hetero,Pardo,Solteiro(a),Especialização,6000,1,Fundamental II (Anos finais do Ensino Fundamental),Efetivo/Concursado,Não,Urbano,Ceará,Municipal (pública),18
2023-07-08T11:06:16Z,Sim,Sim,Sim,2,1,1,0,1,1,0,2,1,0,1,1,0,1,0,1,1,1,0,0,0,2 Escolas,4,4,3,5,3,2,5,5,5,5,4,4,5,2,4,4,3,2,2,5,4,3,4,2,2,3,2,3,5,4,2,3,4,4,3,3,3,2,4,2,3,3,4,4,4,2,4,4,2,4,4,4,2,3,5,3,3,2,8,8,8,8,5,8,8,8,2,8,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,7,8,8,7,9,8,8,8,5,8,8,8,8,8,1,8,5,7,7,8,8,5,5,8,7,52,Masculino,Homem cis,Branco,Casado(a),Mestrado,5000,3,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Efetivo/Concursado,Não,Urbano,Minas Gerais,Municipal (pública);Estadual (pública),24
2023-06-27T07:31:57Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18T07:26:08Z,Sim,Sim,Sim,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1 Escola,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,2,5,3,3,5,1,4,2,3,3,5,5,3,5,3,2,3,4,4,1,3,3,5,3,5,4,4,4,4,2,1,4,4,3,1,2,2,1,1,4,9,5,8,9,5,9,9,9,9,7,8,7,7,6,8,7,8,8,8,8,8,8,8,7,5,7,7,7,7,8,8,8,6,8,8,8,7,8,8,8,8,8,8,8,9,7,8,8,8,8,8,8,8,8,46,Feminino,Mulher cis,Pardo,União estável,Especialização,10000,3,Educação Infantil,Efetivo/Concursado,Não,Urbano,Pará,Municipal (pública),16
2023-07-18T09:26:22Z,Sim,Sim,Sim,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,0,0,0,2 Escolas,5,4,1,2,3,1,1,3,5,5,1,3,5,4,4,2,3,4,3,5,4,2,4,1,1,4,1,3,4,1,3,5,3,4,3,4,5,1,3,3,2,3,2,5,5,1,3,3,4,3,3,1,2,3,5,3,3,1,9,5,6,6,3,9,7,7,7,7,7,7,6,9,7,7,4,7,7,7,7,6,7,7,7,7,6,6,6,7,6,7,6,7,6,8,8,1,3,7,9,7,7,7,7,7,7,7,9,7,6,9,7,7,42,Feminino,Mulher cis,Pardo,Casado(a),Especialização,6000,5,Educação Infantil,Efetivo/Concursado,Não,Urbano,São Paulo,Municipal (pública),21
2023-07-18T12:51:32Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-04T06:10:40Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-09T06:08:08Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-28T09:56:41Z,Sim,Sim,Sim,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1 Escola,2,2,4,3,2,3,3,3,2,2,2,3,3,2,4,3,3,3,4,3,3,3,2,3,2,2,4,3,2,3,2,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,58,Feminino,Mulher cis,Pardo,Casado(a),Especialização,3000,2,Fundamental I (Anos iniciais do Ensino Fundamental),Temporário/Substituto,Não,Rural,Mato Grosso,Estadual (pública),12
2023-07-18T11:53:25Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-19T06:37:21Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18T01:15:34Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 Escola,3,3,2,3,2,3,1,4,4,4,5,4,3,2,4,5,2,5,2,3,2,2,4,3,2,4,3,2,1,3,2,3,2,2,2,4,3,2,2,2,3,3,4,4,3,1,3,2,2,4,4,2,2,2,4,2,2,2,8,1,8,8,8,9,8,8,2,6,9,7,1,8,9,9,3,9,9,8,9,9,8,8,6,8,8,8,8,8,8,8,8,9,7,8,7,1,8,9,7,7,6,2,8,8,7,9,6,8,1,8,8,8,32,Feminino,Mulher cis,Pardo,Solteiro(a),Especialização,3500,1,Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Ceará,Municipal (pública),5
2023-06-27T08:56:16Z,Sim,Sim,Sim,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1 Escola,3,3,4,1,5,4,3,4,4,4,4,2,2,1,3,2,3,3,4,2,5,4,2,3,3,3,3,3,2,4,1,2,5,2,3,2,2,5,2,4,4,3,3,3,2,1,2,4,4,2,4,4,3,3,1,2,3,4,5,5,5,1,5,5,5,7,8,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,7,4,4,4,4,7,4,3,3,3,3,5,9,7,5,5,48,Feminino,Apenas e simplesmente mulher,Branco,União estável,Especialização,5000,6,Fundamental I (Anos iniciais do Ensino Fundamental);Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Rural,Mato Grosso do Sul,Municipal (pública),25
2023-06-27T05:03:49Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-30T03:26:26Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18T03:25:48Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-09T11:50:30Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1 Escola,4,4,5,1,3,4,4,3,4,4,5,3,5,3,4,5,4,4,3,5,4,2,2,4,3,4,2,3,5,5,3,5,5,3,5,3,5,3,3,3,5,3,5,3,5,5,5,3,3,5,5,3,3,3,5,5,3,1,9,9,9,9,8,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,27,Masculino,Mulher cis,Pardo,Solteiro(a),Ensino Médio,1200,4,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Temporário/Substituto,Não,Rural,Maranhão,Municipal (pública),7
2023-07-20T09:41:58Z,Sim,Sim,Sim,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,2,1,0,1 Escola,4,3,5,3,1,5,3,2,1,1,5,3,5,3,3,3,3,5,3,5,5,2,3,2,5,3,5,3,2,1,3,3,3,3,5,3,4,2,3,4,5,3,3,2,3,1,2,5,3,3,3,3,5,3,2,1,5,3,9,9,9,9,9,9,9,9,8,9,9,9,1,9,9,9,9,1,9,7,9,9,9,5,9,8,1,8,8,9,9,9,9,9,2,9,8,5,9,8,5,9,9,2,9,2,9,9,8,2,9,4,9,8,59,Feminino,Mulher cis,Amarelo,Casado(a),Curso superior completo,50300,6,Educação Infantil,Temporário/Substituto,Não,Urbano,Mato Grosso,Municipal (pública),16
2023-08-04T04:13:37Z,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T02:07:39Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 Escola,3,2,3,3,3,5,5,3,3,3,5,3,5,5,1,1,5,3,5,5,5,5,4,4,5,5,3,5,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,5,5,5,5,5,5,4,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,53,Feminino,Mulher cis,Branco,Solteiro(a),Especialização,2800,3,Educação Infantil;Atendimento Educacional Especializado (AEE),Temporário/Substituto,Não,Rural,Paraná,Estadual (pública),24
